HEBP1-GRM7,0.0012708612996135352
DCN-EGFR,0.00041113796509378826
DCN-ERBB4,0.0007272173250636253
GRN-EGFR,0.032119671730059356
GRN-TNFRSF1A,0.09849919518348565
GRN-SORT1,0.06715762557471765
GRN-TNFRSF1B,1.712803704173823
GRN-CLEC4M,0.06907253468206234
UTS2-UTS2R,0.0
ICAM3-CLEC4M,0.06849995942103873
ICAM3-ITGB2,3.4598192962699184
ICAM3-CD209,1.1065436389466283
ICAM3-ITGAD,0.027714909606764065
CEACAM1-EGFR,0.0027217330880244315
CEACAM1-CD209,0.09454924382821146
CEACAM1-SELE,0.005165160978758413
FGF4-FGFR2,0.0
FGF4-FGFR3,0.0
NTN1-UNC5D,9.745717593741162e-05
NTN1-DCC,0.0001975082555245546
NTN1-UNC5A,0.0
NTN1-ADORA2B,0.0007317751851296071
NTN1-UNC5C,0.00010955544997077953
NTN1-NEO1,0.00025318838457630315
SCT-ADCYAP1R1,0.0
SCT-VIPR1,0.0
SCT-ADRB3,0.0
SCT-GPR84,0.0
FGF20-FGFR2,0.008256641559958226
FGF20-FGFR3,9.450232817419172e-05
DLL3-NOTCH2,0.05176863942607602
DLL3-NOTCH3,0.0005635650772740125
VCL-ITGB5,0.00919934855317108
EFNA2-EPHA4,0.0007189310086228673
EFNA2-EPHA6,0.0
EFNA2-EPHA7,7.819429681968139e-05
EFNA2-EPHA10,0.011768349838626822
EFNA2-EPHA3,0.000631425656696013
EFNA2-EPHA2,1.5966521014233197e-05
MADCAM1-ITGA4,0.013239457334871448
MADCAM1-ITGB7,0.004716604413954943
TCN2-CNR1,0.004668340172502591
LGALS1-PTPRC,2.87241226868146
NID2-COL13A1,0.00014966371611650485
RSPO4-LGR4,0.0
RSPO4-LGR5,0.0
OXT-AVPR1A,0.0013642147815046458
OXT-OXTR,0.00041361623501856896
TIMP1-FGFR2,0.09733065295587959
MMP2-PECAM1,0.003980186997841495
MMP2-SDC2,6.935477225683853e-05
CCL17-CCR4,0.0004309502261212178
CCL17-CCR8,0.00078790131272693
DKK4-LRP6,0.0
LHB-ADCYAP1R1,0.00018617627124079553
LHB-VIPR1,0.0001124832893641248
LHB-ADRB3,0.00017369195626354983
LHB-GPR84,0.00015704528423791123
LHB-LHCGR,0.00010311231839230839
AMH-EGFR,0.0
AMH-ACVR1,0.0
AMH-AMHR2,0.0
COMP-ITGB3,0.00011089939463399
COMP-CD36,0.0007485743941403637
LAMB1-ITGA7,0.0008084956784226979
LAMB1-ITGA2,0.005945052181805266
LAMB1-ITGA3,0.0016555754744304646
WNT16-FZD6,0.021347055954936484
PDAP1-PDGFRB,0.030179113198748567
C5-GRM7,0.00033756087588990475
C5-C5AR2,0.00180223580873797
C5-C5AR1,0.006301419029409944
WNT3-LRP6,0.0008284839523612028
WNT3-RYK,0.005550730897313603
WNT3-ROR2,0.00014415400188519183
WNT3-FZD5,0.0010825887362051088
CCL2-CCR4,0.00021172557242341402
CCL2-CCR1,0.0012381996480799317
CCL2-CCR10,0.0012462599257988497
CCL2-CCR3,0.00031757648117635963
COL1A1-CD36,0.004106040089461354
COL1A1-ITGA2,0.004462450339100579
COL1A1-CD93,0.00021712462631998488
COL1A1-DDR2,0.0002787474141608068
COL1A1-ITGA11,0.00023870188364275236
COL1A1-DDR1,0.003976945931262965
EFNB3-EPHB6,0.0011121705557470068
EFNB3-EPHB2,5.467036745404845e-05
EFNB3-EPHA4,0.00045672138593269855
EFNB3-RHBDL2,0.005870401979065323
VTN-ITGB5,0.0
VTN-ITGB3,0.0
VTN-ITGB6,0.0
VTN-ITGB8,0.0
VTN-ITGA8,0.0
VTN-CD47,0.0
VTN-KDR,0.0
VTN-ITGA2B,0.0
VTN-TNFRSF11B,0.0
VTN-ITGA3,0.0
CXCL6-GRM7,0.0
CXCL6-CXCR2,0.0
IL2-IL2RG,0.03021040755602602
IL2-CD53,0.05290480352176831
APOC3-LRP1,0.0002901511502343293
APOC3-SDC2,0.00019257684655141859
APOC3-LDLR,0.012013121586230168
KITLG-KIT,0.0002365055647996984
CLEC2B-KLRF1,0.009204947978501268
IL23A-IL12RB1,0.14000618400910564
IL23A-IL12RB2,0.0025524226960625877
FGF6-FGFR2,0.0
FGF6-FGFR3,0.0
IL26-IL10RB,0.03674466122155679
IL26-IL20RA,0.0006319520327269299
IFNG-IFNGR2,0.1393246932437516
IFNG-IFNGR1,0.14213759428013203
GNB3-GABBR2,0.00011043543593552642
ULBP1-KLRK1,0.03193975110454293
LAMA4-ITGA3,0.00558890552823883
HBEGF-EGFR,0.0002700909878748232
HBEGF-ERBB4,0.0004777346350909604
HBEGF-ERBB2,0.0010896833345970399
HBEGF-CD9,0.0010466982422923932
HBEGF-CD82,0.05965253521365065
LTF-LRP1,0.0003877559685950985
TFPI-LRP1,0.0013175785665942123
TFPI-F3,0.04319446607451783
WNT6-FZD4,0.0
ANGPTL1-TEK,0.0033364264609105493
TGFB3-ITGB5,0.0018744475640463754
TGFB3-TGFBR2,0.07736817277373091
TGFB3-ITGB3,0.0024614505997809406
TGFB3-ITGB6,0.00012392959028862286
IFNA7-IFNAR2,0.0
IFNA7-IFNAR1,0.0
IAPP-ADCYAP1R1,0.03051853952421068
IAPP-VIPR1,0.018438578071167524
IAPP-ADRB3,0.02847207539896784
IAPP-GPR84,0.025743305965703445
IAPP-CALCR,0.018425151373787033
IAPP-RAMP1,0.04684485628960727
TNFSF10-TNFRSF11B,0.01577938414996324
TNFSF10-TNFRSF10D,0.11136303074139565
TNFSF10-RIPK1,0.13552568024829686
TNFSF10-TNFRSF10B,0.6431452918774817
EREG-EGFR,0.004447392583726911
EREG-ERBB4,0.007866510059483082
EREG-ERBB2,0.01794302586335734
EREG-ERBB3,0.08436372123271613
EFNB2-EPHB6,0.0020818151392455455
EFNB2-EPHB2,0.00010233466265208785
EFNB2-EPHA4,0.000854913386025827
EFNB2-EPHA6,0.0
EFNB2-EPHA3,0.0007508568134007731
EFNB2-PECAM1,0.009213868391170105
EFNB2-RHBDL2,0.01098850500071611
EFNB2-GRM1,0.000258834086869639
BMP4-LRP6,0.00018181549654904325
BMP4-BMPR1A,0.00041413464387225936
PSPN-GFRA3,0.0
PSPN-SDC3,0.0005727096382543124
PSPN-GFRA4,5.6192398755773396e-05
TNFSF9-TNFRSF9,0.22652866400416038
C3-GRM7,0.00012007475089829388
C3-ITGB2,0.020502867144246168
C3-LRP1,0.0002495393837152983
C3-ITGAM,0.003156729582619286
C3-C5AR2,0.0006410784876170799
C3-CD46,0.013969211051554568
C3-ITGAX,0.007067318931546309
C3-CR1,0.011968468345046846
VASP-CXCR2,0.1005751313094666
DLL4-NOTCH2,0.002753405851741468
DLL4-NOTCH3,2.9974196710717317e-05
TPH1-HTR7,0.0008577564022132151
TPH1-HTR1A,0.0
TPH1-HTR1D,0.0048095288807699105
TPH1-HTR2C,0.0006542497938429636
TPH1-HTR4,0.001453765421004807
TPH1-HTR6,8.021329931190497e-05
TPH1-HTR2B,0.0016311192709737015
APOE-LRP1,0.0013175813531025355
APOE-SDC2,0.0008744947654025074
APOE-LRP6,0.001600210481071543
APOE-LDLR,0.0545517913052812
APOE-LRP8,0.002509618925159393
APOE-SORL1,0.04806082782234858
APOE-SCARB1,0.01013527996046979
APOE-LRP4,0.00083034518409803
NCAN-SDC3,0.0002940639713481383
BST2-LILRA4,0.25513666516494854
F12-CD93,5.794313479777547e-05
F12-GP1BA,9.394003435724384e-05
CRP-CR1,0.0015851701915645202
TSHB-ADCYAP1R1,0.0
TSHB-VIPR1,0.0
TSHB-ADRB3,0.0
TSHB-GPR84,0.0
DSC1-DSG3,0.03096613049190374
LACRT-SDC1,0.0
GDF11-ACVR2B,0.004677747961764842
GDF11-ACVR1B,0.006592656256302648
GDF11-BMPR1A,0.005576128898071071
IL1RN-IL1R1,0.0043623956332299
IL36A-IL36RN,0.0
CCL21-GRM7,0.0005297062020623998
CCL21-CCR7,0.14130007040726544
MMP7-ERBB4,0.00023986518013007825
MMP7-SDC1,0.0007753664361202752
MMP7-CD151,0.0003960965999622961
THBS1-ITGA4,0.007064273095170417
THBS1-LRP1,8.699666078916768e-05
THBS1-ITGB3,0.00012361385926405881
THBS1-CD36,0.0008343974294119711
THBS1-SDC1,0.00037626784761180123
THBS1-CD47,0.012108533939732317
THBS1-ITGA2B,1.4748728759732302e-05
THBS1-TNFRSF11B,9.594625268357055e-05
THBS1-SCARB1,0.000669207643723857
THBS1-ITGA3,0.0002525320367383542
MSTN-ACVR2B,0.0
VWF-LRP1,9.3133388069179e-05
VWF-ITGB3,0.00013233355649671033
VWF-ITGA2B,1.578910117522858e-05
VWF-TNFRSF11B,0.00010271428240927514
VWF-SELP,0.00023870277015708175
VWF-GP1BA,7.65791254742954e-05
VWF-SCARA5,0.0001290003704136488
VWF-STAB2,6.295245810100859e-05
VWF-SIRPA,0.00044909270650956727
CDH1-EGFR,0.005174480330734019
CDH1-ITGB7,0.1978849675263274
CDH1-ERBB3,0.0981560336597042
CDH1-KLRG1,0.08919887057257188
CDH1-ITGAE,0.19327036139705114
CDH1-PTPRM,0.004564362977269436
TIMP2-ITGA3,0.0012307003267923457
IL1A-IL1R1,0.0007920415621924782
IL1B-IL1R1,0.0016023734974721841
IL1B-SIGIRR,0.0035702044611488353
IL7-IL2RG,1.137433911978633
IL7-IL7R,0.023565718384913448
CKLF-CCR4,0.011628691479679508
CKLF-LRP6,0.02356292192754829
FARP2-PLXNA3,0.03615913458823564
