CER1-CANX,0.5034557861767847
B2M-CANX,0.5001623335949792
TFF1-CANX,0.4523637716647429
CER1-ADIPOR1,0.4179793177489233
B2M-ADIPOR1,0.4152450258786583
HLA-C-CANX,0.39749827092487533
NPTX1-CANX,0.37929563151637813
CHAD-CANX,0.37929410159849447
HLA-A-CANX,0.3787092788681933
TFF1-ADIPOR1,0.37556167958781866
B2M-HLA-F,0.3577153828047023
PTMA-CANX,0.3349112780867066
HLA-C-ADIPOR1,0.33001121577976156
NPTX1-ADIPOR1,0.3148990112722499
CHAD-ADIPOR1,0.31489774110304986
HLA-A-ADIPOR1,0.3144122092797464
CER1-CD47,0.29387399531860525
B2M-CD47,0.29195156221686824
PTMA-ADIPOR1,0.27805021089170057
IL19-CANX,0.2723098522431019
TFF1-CD47,0.2640508909948869
DRAXIN-CANX,0.25525920603870156
HLA-A-APLP2,0.24559813612661693
HLA-C-CD47,0.23202515139613922
VIM-CANX,0.23116844504212902
IL19-ADIPOR1,0.22607722342655695
NPTX1-CD47,0.22140002300315476
CHAD-CD47,0.22139912996926117
HLA-A-CD47,0.22105776098110907
GSTP1-CANX,0.21994749951220627
CALM2-CANX,0.2152564341626327
RLN1-CANX,0.21431305127783176
DRAXIN-ADIPOR1,0.2119214273003188
CCL3-CANX,0.2027952540260477
CER1-CHRM3,0.20113256755909312
B2M-CHRM3,0.19981682029369163
NODAL-CANX,0.19771383588886338
PTMA-CD47,0.19549227175639436
VIM-ADIPOR1,0.19192078350622063
TPH1-CANX,0.1873895732867224
HMGB1-CANX,0.18494140409227108
GSTP1-ADIPOR1,0.18260492442609857
NTNG2-CANX,0.18237999961461795
TFF1-CHRM3,0.180721106726334
ALOX5AP-CANX,0.18020480931770555
CALM2-ADIPOR1,0.17871030577602742
RLN1-ADIPOR1,0.17792708995967993
PSAP-CANX,0.1709555479732703
CCL3-ADIPOR1,0.16836477849270937
NODAL-ADIPOR1,0.16414608095363353
HSP90B1-CANX,0.1617707785803831
ACTR2-CANX,0.15997918654474533
